"X10RR[1,3]","X10RR[3,3]",Delta_chisquare
-2.7999999999999994,2.7000000000000055,179624.00891142045
-2.7999999999999994,2.8000000000000056,182126.40070463563
-2.7999999999999994,2.9000000000000057,184910.99571890457
-2.7999999999999994,3.0000000000000058,187999.05637983122
-2.7999999999999994,3.100000000000006,191412.78938955607
-2.7999999999999994,3.200000000000006,195175.3812216081
-2.7999999999999994,3.300000000000006,199311.03735942315
-2.7999999999999994,3.400000000000006,203845.02553257335
-2.6999999999999993,-3.5,161341.26497618473
-2.6999999999999993,-3.4,157035.58414064677
-2.6999999999999993,-3.3,153099.72532294376
-2.6999999999999993,-3.1999999999999997,149510.48394502501
-2.6999999999999993,-3.0999999999999996,146245.67045803886
-2.6999999999999993,-2.9999999999999996,143284.06284601704
-2.6999999999999993,-2.8999999999999995,140605.36338964524
-2.6999999999999993,-2.7999999999999994,138190.15942774463
-2.6999999999999993,-2.6999999999999993,136019.88786242003
-2.6999999999999993,-2.599999999999999,134076.8031621584
-2.6999999999999993,-2.499999999999999,132343.9486254916
-2.6999999999999993,-2.399999999999999,130805.13067616615
-2.6999999999999993,-2.299999999999999,129444.89596909238
-2.6999999999999993,-2.199999999999999,128248.51109467464
-2.6999999999999993,-2.0999999999999988,127201.94467745363
-2.6999999999999993,-1.9999999999999987,126291.85167332069
-2.6999999999999993,-1.8999999999999986,125505.5596778946
-2.6999999999999993,-1.7999999999999985,124831.05706697903
-2.6999999999999993,-1.6999999999999984,124256.98279834967
-2.6999999999999993,-1.5999999999999983,123772.61771244842
-2.6999999999999993,-1.4999999999999982,123367.8771778918
-2.6999999999999993,-1.3999999999999981,123033.30493603008
-2.6999999999999993,-1.299999999999998,122760.06800712268
-2.6999999999999993,-1.199999999999998,122539.9525290253
-2.6999999999999993,-1.0999999999999979,122365.36040761284
-2.6999999999999993,-0.9999999999999978,122229.3066664923
-2.6999999999999993,-0.8999999999999977,122125.41739188848
-2.6999999999999993,-0.7999999999999976,122047.92817691521
-2.6999999999999993,-0.6999999999999975,121991.68297777402
-2.6999999999999993,-0.5999999999999974,121952.133302751
-2.6999999999999993,-0.49999999999999734,121925.33766321307
-2.6999999999999993,-0.39999999999999725,121907.96122413303
-2.6999999999999993,-0.29999999999999716,121897.27560000279
-2.6999999999999993,-0.19999999999999707,121891.1587503234
-2.6999999999999993,-0.09999999999999698,121888.09493718993
-2.6999999999999993,3.1086244689504383e-15,121887.17471581814
-2.6999999999999993,0.1000000000000032,121888.09493718993
-2.6999999999999993,0.2000000000000033,121891.1587503234
-2.6999999999999993,0.3000000000000034,121897.27560000279
-2.6999999999999993,0.40000000000000346,121907.96122413303
-2.6999999999999993,0.5000000000000036,121925.33766321307
-2.6999999999999993,0.6000000000000036,121952.133302751
-2.6999999999999993,0.7000000000000037,121991.68297777402
-2.6999999999999993,0.8000000000000038,122047.92817691523
-2.6999999999999993,0.9000000000000039,122125.41739188848
-2.6999999999999993,1.000000000000004,122229.30666649231
-2.6999999999999993,1.100000000000004,122365.36040761285
-2.6999999999999993,1.2000000000000042,122539.95252902531
-2.6999999999999993,1.3000000000000043,122760.0680071227
-2.6999999999999993,1.4000000000000044,123033.3049360301
-2.6999999999999993,1.5000000000000044,123367.87717789183
-2.6999999999999993,1.6000000000000045,123772.61771244845
-2.6999999999999993,1.7000000000000046,124256.98279834971
-2.6999999999999993,1.8000000000000047,124831.05706697908
-2.6999999999999993,1.9000000000000048,125505.55967789465
-2.6999999999999993,2.000000000000005,126291.85167332075
-2.6999999999999993,2.100000000000005,127201.94467745369
-2.6999999999999993,2.200000000000005,128248.5110946747
-2.6999999999999993,2.300000000000005,129444.89596909244
-2.6999999999999993,2.4000000000000052,130805.13067616624
-2.6999999999999993,2.5000000000000053,132343.9486254917
-2.6999999999999993,2.6000000000000054,134076.80316215853
-2.6999999999999993,2.7000000000000055,136019.88786242018
-2.6999999999999993,2.8000000000000056,138190.15942774477
-2.6999999999999993,2.9000000000000057,140605.36338964538
-2.6999999999999993,3.0000000000000058,143284.06284601722
-2.6999999999999993,3.100000000000006,146245.67045803907
-2.6999999999999993,3.200000000000006,149510.48394502525
-2.6999999999999993,3.300000000000006,153099.725322944
-2.6999999999999993,3.400000000000006,157035.58414064703
-2.599999999999999,-3.5,124022.5941335658
-2.599999999999999,-3.4,120301.58703897535
-2.599999999999999,-3.3,116901.27654524129
-2.599999999999999,-3.1999999999999997,113801.29734066794
-2.599999999999999,-3.0999999999999996,110982.21438853908
-2.599999999999999,-2.9999999999999996,108425.47543080243
-2.599999999999999,-2.8999999999999995,106113.36775183998
-2.599999999999999,-2.7999999999999994,104028.97893994975
-2.599999999999999,-2.6999999999999993,102156.16139249378
-2.599999999999999,-2.599999999999999,100479.50031899675
-2.599999999999999,-2.499999999999999,98984.28500480867
-2.599999999999999,-2.399999999999999,97656.48310627464
-2.599999999999999,-2.299999999999999,96482.71775668404
-2.599999999999999,-2.199999999999999,95450.24727060077
-2.599999999999999,-2.0999999999999988,94546.9472425054
-2.599999999999999,-1.9999999999999987,93761.2948440097
-2.599999999999999,-1.8999999999999986,93082.35513223324
-2.599999999999999,-1.7999999999999985,92499.769190261
-2.599999999999999,-1.6999999999999984,92003.74392893039
-2.599999999999999,-1.5999999999999983,91585.04338752547
-2.599999999999999,-1.4999999999999982,91234.98137928543
-2.599999999999999,-1.3999999999999981,90945.41533596354
-2.599999999999999,-1.299999999999998,90708.74121400279
-2.599999999999999,-1.199999999999998,90517.88933322282
-2.599999999999999,-1.0999999999999979,90366.32102724296
-2.599999999999999,-0.9999999999999978,90248.02599319503
-2.599999999999999,-0.8999999999999977,90157.52023660917
-2.599999999999999,-0.7999999999999976,90089.84451568498
-2.599999999999999,-0.6999999999999975,90040.5631974901
-2.599999999999999,-0.5999999999999974,90005.76344695737
-2.599999999999999,-0.49999999999999734,89982.05467788076
-2.599999999999999,-0.39999999999999725,89966.56820344059
-2.599999999999999,-0.29999999999999716,89956.95703211678
-2.599999999999999,-0.19999999999999707,89951.39576317884
-2.599999999999999,-0.09999999999999698,89948.58054427066
-2.599999999999999,3.1086244689504383e-15,89947.72906193738
-2.599999999999999,0.1000000000000032,89948.58054427066
-2.599999999999999,0.2000000000000033,89951.39576317884
-2.599999999999999,0.3000000000000034,89956.95703211678
-2.599999999999999,0.40000000000000346,89966.56820344059
-2.599999999999999,0.5000000000000036,89982.05467788076
-2.599999999999999,0.6000000000000036,90005.76344695737
-2.599999999999999,0.7000000000000037,90040.56319749012
-2.599999999999999,0.8000000000000038,90089.84451568498
-2.599999999999999,0.9000000000000039,90157.52023660917
-2.599999999999999,1.000000000000004,90248.02599319504
-2.599999999999999,1.100000000000004,90366.32102724296
-2.599999999999999,1.2000000000000042,90517.88933322282
-2.599999999999999,1.3000000000000043,90708.7412140028
-2.599999999999999,1.4000000000000044,90945.41533596355
-2.599999999999999,1.5000000000000044,91234.98137928544
-2.599999999999999,1.6000000000000045,91585.0433875255
-2.599999999999999,1.7000000000000046,92003.74392893042
-2.599999999999999,1.8000000000000047,92499.76919026102
-2.599999999999999,1.9000000000000048,93082.35513223328
-2.599999999999999,2.000000000000005,93761.29484400974
-2.599999999999999,2.100000000000005,94546.94724250544
-2.599999999999999,2.200000000000005,95450.24727060083
-2.599999999999999,2.300000000000005,96482.71775668411
-2.599999999999999,2.4000000000000052,97656.48310627471
-2.599999999999999,2.5000000000000053,98984.28500480876
-2.599999999999999,2.6000000000000054,100479.50031899686
-2.599999999999999,2.7000000000000055,102156.16139249389
-2.599999999999999,2.8000000000000056,104028.97893994987
-2.599999999999999,2.9000000000000057,106113.36775184011
-2.599999999999999,3.0000000000000058,108425.47543080257
-2.599999999999999,3.100000000000006,110982.21438853924
-2.599999999999999,3.200000000000006,113801.29734066811
-2.599999999999999,3.300000000000006,116901.27654524149
-2.599999999999999,3.400000000000006,120301.58703897557
-2.499999999999999,-3.5,94864.602232908
-2.499999999999999,-3.4,91664.881001567
-2.499999999999999,-3.3,88742.0745640012
-2.499999999999999,-3.1999999999999997,86078.34749721331
-2.499999999999999,-3.0999999999999996,83656.71913411978
-2.499999999999999,-2.9999999999999996,81461.01606723542
-2.499999999999999,-2.8999999999999995,79475.82891244371
-2.499999999999999,-2.7999999999999994,77686.47307047852
-2.499999999999999,-2.6999999999999993,76078.95323207213
-2.499999999999999,-2.599999999999999,74639.93138105384
-2.499999999999999,-2.499999999999999,73356.6980580126
-2.499999999999999,-2.399999999999999,72217.1466554669
-2.499999999999999,-2.299999999999999,71209.75052381388
-2.499999999999999,-2.199999999999999,70323.54267565954
-2.499999999999999,-2.0999999999999988,69548.09788446093
-2.499999999999999,-1.9999999999999987,68873.51698174073
-2.499999999999999,-1.8999999999999986,68290.41316546375
-2.499999999999999,-1.7999999999999985,67789.90014049459
-2.499999999999999,-1.6999999999999984,67363.58192038469
-2.499999999999999,-1.5999999999999983,67003.5441280665
-2.499999999999999,-1.4999999999999982,66702.34664136193
-2.499999999999999,-1.3999999999999981,66453.01743754144
-2.499999999999999,-1.299999999999998,66249.04749949953
-2.499999999999999,-1.199999999999998,66084.38665444173
-2.499999999999999,-1.0999999999999979,65953.44022430763
-2.499999999999999,-0.9999999999999978,65851.06637548376
-2.499999999999999,-0.8999999999999977,65772.57406368923
-2.499999999999999,-0.7999999999999976,65713.72147824707
-2.499999999999999,-0.6999999999999975,65670.71489828273
-2.499999999999999,-0.5999999999999974,65640.20788172119
-2.499999999999999,-0.49999999999999734,65619.30071628297
-2.499999999999999,-0.39999999999999725,65605.54007000935
-2.499999999999999,-0.29999999999999716,65596.91878717548
-2.499999999999999,-0.19999999999999707,65591.87578378058
-2.499999999999999,-0.09999999999999698,65589.29600513262
-2.499999999999999,3.1086244689504383e-15,65588.51041637514
-2.499999999999999,0.1000000000000032,65589.29600513262
-2.499999999999999,0.2000000000000033,65591.87578378058
-2.499999999999999,0.3000000000000034,65596.91878717548
-2.499999999999999,0.40000000000000346,65605.54007000935
-2.499999999999999,0.5000000000000036,65619.30071628299
-2.499999999999999,0.6000000000000036,65640.20788172119
-2.499999999999999,0.7000000000000037,65670.71489828275
-2.499999999999999,0.8000000000000038,65713.72147824707
-2.499999999999999,0.9000000000000039,65772.57406368923
-2.499999999999999,1.000000000000004,65851.06637548376
-2.499999999999999,1.100000000000004,65953.44022430765
-2.499999999999999,1.2000000000000042,66084.38665444173
-2.499999999999999,1.3000000000000043,66249.04749949953
-2.499999999999999,1.4000000000000044,66453.01743754145
-2.499999999999999,1.5000000000000044,66702.34664136195
-2.499999999999999,1.6000000000000045,67003.54412806653
-2.499999999999999,1.7000000000000046,67363.58192038472
-2.499999999999999,1.8000000000000047,67789.90014049462
-2.499999999999999,1.9000000000000048,68290.41316546379
-2.499999999999999,2.000000000000005,68873.51698174077
-2.499999999999999,2.100000000000005,69548.09788446098
-2.499999999999999,2.200000000000005,70323.54267565958
-2.499999999999999,2.300000000000005,71209.75052381394
-2.499999999999999,2.4000000000000052,72217.14665546698
-2.499999999999999,2.5000000000000053,73356.69805801268
-2.499999999999999,2.6000000000000054,74639.93138105392
-2.499999999999999,2.7000000000000055,76078.95323207224
-2.499999999999999,2.8000000000000056,77686.47307047863
-2.499999999999999,2.9000000000000057,79475.82891244383
-2.499999999999999,3.0000000000000058,81461.01606723554
-2.499999999999999,3.100000000000006,83656.71913411992
-2.499999999999999,3.200000000000006,86078.34749721347
-2.499999999999999,3.300000000000006,88742.07456400139
-2.499999999999999,3.400000000000006,91664.88100156719
-2.399999999999999,-3.5,72226.32197552903
-2.399999999999999,-3.4,69489.2669663928
-2.399999999999999,-3.3,66990.28588224288
-2.399999999999999,-3.1999999999999997,64713.787145992486
-2.399999999999999,-3.0999999999999996,62644.96695599367
-2.399999999999999,-2.9999999999999996,60769.761789721866
-2.399999999999999,-2.8999999999999995,59074.80516754624
-2.399999999999999,-2.7999999999999994,57547.38841421142
-2.399999999999999,-2.6999999999999993,56175.4251639855
-2.399999999999999,-2.599999999999999,54947.41936375864
-2.399999999999999,-2.499999999999999,53852.43653670574
-2.399999999999999,-2.399999999999999,52880.07807745627
-2.399999999999999,-2.299999999999999,52020.45835804342
-2.399999999999999,-2.199999999999999,51264.184432234295
-2.399999999999999,-2.0999999999999988,50602.338134172125
-2.399999999999999,-1.9999999999999987,50026.460375590796
-2.399999999999999,-1.8999999999999986,49528.53745419142
-2.399999999999999,-1.7999999999999985,49100.98919409995
-2.399999999999999,-1.6999999999999984,48736.658747654204
-2.399999999999999,-1.5999999999999983,48428.80389609811
-2.399999999999999,-1.4999999999999982,48171.0896950901
-2.399999999999999,-1.3999999999999981,47957.58231926223
-2.399999999999999,-1.299999999999998,47782.74396839561
-2.399999999999999,-1.199999999999998,47641.428706107494
-2.399999999999999,-1.0999999999999979,47528.87911027425
-2.399999999999999,-0.9999999999999978,47440.723622744175
-2.399999999999999,-0.8999999999999977,47372.9744942233
-2.399999999999999,-0.7999999999999976,47322.02622854658
-2.399999999999999,-0.6999999999999975,47284.65443887647
-2.399999999999999,-0.5999999999999974,47258.01503669997
-2.399999999999999,-0.49999999999999734,47239.64368282476
-2.399999999999999,-0.39999999999999725,47227.45543790425
-2.399999999999999,-0.29999999999999716,47219.74455835088
-2.399999999999999,-0.19999999999999707,47215.18439182612
-2.399999999999999,-0.09999999999999698,47212.827334825306
-2.399999999999999,3.1086244689504383e-15,47212.104823204376
-2.399999999999999,0.1000000000000032,47212.827334825306
-2.399999999999999,0.2000000000000033,47215.18439182612
-2.399999999999999,0.3000000000000034,47219.74455835088
-2.399999999999999,0.40000000000000346,47227.45543790426
-2.399999999999999,0.5000000000000036,47239.64368282476
-2.399999999999999,0.6000000000000036,47258.01503669997
-2.399999999999999,0.7000000000000037,47284.654438876474
-2.399999999999999,0.8000000000000038,47322.02622854658
-2.399999999999999,0.9000000000000039,47372.9744942233
-2.399999999999999,1.000000000000004,47440.72362274418
-2.399999999999999,1.100000000000004,47528.879110274254
-2.399999999999999,1.2000000000000042,47641.42870610751
-2.399999999999999,1.3000000000000043,47782.743968395625
-2.399999999999999,1.4000000000000044,47957.58231926224
-2.399999999999999,1.5000000000000044,48171.089695090115
-2.399999999999999,1.6000000000000045,48428.80389609813
-2.399999999999999,1.7000000000000046,48736.658747654226
-2.399999999999999,1.8000000000000047,49100.98919409997
-2.399999999999999,1.9000000000000048,49528.53745419145
-2.399999999999999,2.000000000000005,50026.46037559083
-2.399999999999999,2.100000000000005,50602.33813417216
-2.399999999999999,2.200000000000005,51264.18443223434
-2.399999999999999,2.300000000000005,52020.45835804347
-2.399999999999999,2.4000000000000052,52880.078077456325
-2.399999999999999,2.5000000000000053,53852.436536705805
-2.399999999999999,2.6000000000000054,54947.419363758716
-2.399999999999999,2.7000000000000055,56175.42516398559
-2.399999999999999,2.8000000000000056,57547.388414211506
-2.399999999999999,2.9000000000000057,59074.80516754634
-2.399999999999999,3.0000000000000058,60769.761789721975
-2.399999999999999,3.100000000000006,62644.96695599379
-2.399999999999999,3.200000000000006,64713.78714599263
-2.399999999999999,3.300000000000006,66990.28588224303
-2.399999999999999,3.400000000000006,69489.26696639296
-2.299999999999999,-3.5,54759.34271033434
-2.299999999999999,-3.4,52430.91552933883
-2.299999999999999,-3.3,50306.27546227129
-2.299999999999999,-3.1999999999999997,48371.811154943585
-2.299999999999999,-3.0999999999999996,46614.6399174751
-2.299999999999999,-2.9999999999999996,45022.56022797733
-2.299999999999999,-2.8999999999999995,43584.008496324175
-2.299999999999999,-2.7999999999999994,42288.0198256337
